Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification, Estimated Income , Superannuation Savings ,Amount of Credit Cards, Credit Card Balance , Bank Loans , Bank Deposits , Checking Accounts , Saving Accounts , Foreign Currency Account , Business Lending ,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND76900,Jose Fox,70,31088,15-10-2004,Jason Duncan,European,Web Developer III,Low,Gold," $384,040.15 "," $12,587.12 ",2," $9,060.28 "," $276,335.09 "," $549,058.65 "," $328,408.91 "," $193,966.51 "," $82,736.26 "," $2,431,103.98 ",0,4,3,1,3
IND87656,Carolyn Rose,27,28760,30-09-1996,Nicholas Simmons,Australian,Food Chemist,High,Silver," $159,512.38 "," $6,399.12 ",1," $2,280.38 "," $358,797.50 "," $385,891.92 "," $264,739.81 "," $211,567.49 "," $10,801.22 "," $683,194.37 ",1,1,3,2,4
IND76306,Louis James,21,3257,30-06-2018,Patrick Graham,Australian,Developer IV,Low,Jade," $61,901.37 "," $3,418.72 ",1," $3,705.89 "," $496,453.44 "," $616,815.00 "," $253,485.61 "," $177,439.93 "," $10,925.59 "," $1,287,514.29 ",0,2,3,2,5
IND42135,Kevin Kelley,30,1037,4/5/2013,Victor Ramos,European,Environmental Tech,High,Jade," $84,406.75 "," $15,039.00 ",2," $1,801.68 "," $82,289.14 "," $357,419.79 "," $137,469.15 "," $240,571.01 "," $3,804.49 "," $257,335.65 ",0,2,4,2,6
IND15894,Kevin Medina,43,35162,30-08-2017,Bruce Porter,Asian,Human Resources Assistant IV,Mid,Jade," $343,263.80 "," $34,554.55 ",1, $479.43 ," $400,443.08 "," $380,432.81 "," $121,933.59 "," $190,216.41 "," $8,338.29 "," $519,790.46 ",2,3,4,1,7
IND81866,Mark Nelson,47,42849,3/6/1995,Jeremy Vasquez,European,Safety Technician I,High,Jade," $281,200.91 "," $50,842.89 ",1," $2,473.13 "," $824,738.55 "," $48,331.62 "," $33,621.99 "," $40,066.21 "," $45,966.17 "," $787,864.56 ",1,3,1,1,8
IND69783,Judith Greene,26,23006,4/6/1999,Joshua Little,Australian,Legal Assistant,High,Gold," $39,080.45 "," $20,456.92 ",2," $3,261.39 "," $236,826.23 "," $118,416.32 "," $82,084.04 "," $51,955.16 "," $33,963.64 "," $167,237.88 ",2,2,2,2,9
IND67788,Shirley Henry,40,26807,22-11-2009,Gregory Simmons,American,Computer Systems Analyst II,Mid,Silver," $35,113.50 "," $37,779.50 ",2, $391.75 ," $404,231.00 "," $207,152.25 "," $314,871.42 "," $97,444.42 "," $2,637.25 "," $602,095.75 ",2,2,3,1,10
IND29999,Jerry Oliver,19,17244,3/3/2020,Todd Roberts,Asian,Speech Pathologist,High,Silver," $141,689.81 "," $47,517.47 ",3," $8,732.91 "," $775,554.87 "," $1,838,008.12 "," $835,458.24 "," $362,031.90 "," $63,127.59 "," $2,498,273.59 ",0,3,4,2,11
IND50590,Michael Cunningham,51,16018,29-07-2013,George Lewis,Asian,Web Designer II,Low,Silver," $124,471.99 "," $23,768.64 ",1," $1,295.75 "," $689,147.83 "," $532,977.58 "," $197,537.15 "," $145,394.79 "," $7,110.93 "," $329,405.08 ",1,1,1,1,12
IND64905,Angela Pierce,31,9146,4/2/2018,Jason Duncan,Asian,Paralegal,High,Gold," $467,025.80 "," $61,694.34 ",1," $1,953.00 "," $1,176,441.07 "," $1,076,630.50 "," $578,688.89 "," $728,744.27 "," $70,580.30 "," $1,186,496.23 ",3,5,1,2,13
IND50588,Nicholas Watson,68,15326,8/8/2014,Gregory Simmons,European,Data Coordiator,High,Silver," $59,563.84 "," $8,380.40 ",1," $3,084.29 "," $238,085.63 "," $925,053.09 "," $260,171.18 "," $383,897.03 "," $19,083.78 "," $1,244,783.62 ",3,1,1,1,14
IND24058,Barbara Harper,41,4853,3/1/2000,Steve Diaz,Asian,Budget/Accounting Analyst IV,High,Gold," $304,960.67 "," $53,267.68 ",2," $4,115.74 "," $1,029,192.08 "," $437,621.19 "," $256,054.95 "," $125,699.70 "," $32,226.87 "," $1,302,186.45 ",1,2,2,2,15
IND87992,Walter Matthews,36,31048,29-04-2020,Anthony Torres,European,Geologist I,High,Jade," $276,516.44 "," $12,269.25 ",1," $6,397.15 "," $427,468.36 "," $346,860.26 "," $81,759.92 "," $190,897.02 "," $46,466.41 "," $1,569,491.66 ",1,2,2,1,16
IND90735,Jerry Graham,80,41318,29-07-2014,Victor Ramos,European,Staff Accountant IV,Mid,Jade," $109,051.93 "," $20,070.28 ",1," $2,548.47 "," $314,437.29 "," $250,159.57 "," $73,910.78 "," $135,256.73 "," $38,508.39 "," $408,638.42 ",0,1,3,1,17
IND18126,Susan Thompson,63,1454,5/3/2021,Roger Alexander,Asian,Research Assistant III,Mid,Silver," $76,166.25 "," $4,898.79 ",1, $267.87 ," $1,364,588.66 "," $61,344.46 "," $44,443.44 "," $9,802.60 "," $71,470.27 "," $1,595,668.78 ",0,3,3,1,18
IND95672,Kenneth Freeman,55,26233,8/6/2006,Victor Ramos,European,Systems Administrator I,Mid,Silver," $62,219.79 "," $47,300.66 ",3," $3,792.74 "," $471,715.32 "," $386,699.09 "," $526,710.83 "," $170,814.32 "," $30,641.89 "," $527,962.84 ",3,2,3,1,19
IND59778,Lillian Nelson,79,38454,3/2/2010,Raymond Alexander,African,Professor,High,Silver," $155,343.56 "," $60,272.10 ",2," $1,152.71 "," $565,486.31 "," $114,149.55 "," $90,118.07 "," $27,335.81 "," $61,536.92 "," $1,850,387.41 ",0,3,3,2,20
IND74622,Richard Edwards,49,32157,7/8/2005,Victor Martinez,Asian,Safety Technician I,High,Jade," $347,462.05 "," $42,715.20 ",1," $2,469.83 "," $160,930.65 "," $495,285.81 "," $381,427.00 "," $193,503.04 "," $53,395.24 "," $464,353.24 ",1,4,3,1,21
IND40781,Phillip GoPKRales,81,611,2/12/2021,Jerry Green,Asian,Mechanical Systems Engineer,High,Jade," $94,766.64 "," $7,822.80 ",1," $4,469.98 "," $1,202,896.82 "," $1,009,283.79 "," $205,010.77 "," $431,784.22 "," $13,635.16 "," $1,336,414.08 ",3,2,3,1,22
IND39173,Eugene Austin,40,37837,28-07-2007,Adam Hernandez,European,Data Coordiator,High,Silver," $354,296.33 "," $10,313.28 ",1," $1,654.13 "," $403,093.76 "," $866,009.64 "," $546,410.84 "," $353,723.70 "," $28,919.12 "," $1,267,574.31 ",1,2,3,2,1
IND41835,Joseph Burns,31,30634,29-05-2003,Mark Montgomery,African,Staff Accountant IV,High,Jade," $373,681.17 "," $48,392.10 ",1," $12,379.01 "," $742,802.94 "," $469,244.54 "," $153,014.52 "," $140,263.31 "," $105,409.78 "," $2,991,211.69 ",2,4,4,1,2
IND13004,Ralph West,83,28861,28-12-2014,Shawn Cook,European,Web Designer III,High,Jade," $358,008.00 "," $16,942.50 ",1," $4,027.82 "," $568,206.05 "," $424,237.27 "," $507,799.15 "," $67,492.29 "," $28,909.49 "," $695,986.83 ",1,3,4,2,3
IND69109,Cheryl Gordon,49,14875,3/8/2008,Victor Ramos,American,Geological Engineer,High,Gold," $317,479.68 "," $49,484.82 ",1," $2,589.71 "," $119,431.69 "," $859,290.28 "," $478,213.72 "," $266,305.26 "," $51,445.78 "," $676,196.14 ",0,2,1,2,4
IND95810,Jimmy Andrews,75,36140,13-07-2002,Paul Holmes,American,Administrative Assistant I,High,Gold," $220,526.63 "," $31,535.25 ",1, $88.03 ," $294,138.47 "," $1,100,759.21 "," $275,189.80 "," $525,118.59 "," $68,948.57 "," $869,131.65 ",3,2,2,2,8
IND81099,Denise Hayes,48,10026,16-02-1999,Mark Montgomery,European,Accountant II,High,Jade," $312,028.60 "," $28,002.51 ",1," $4,229.79 "," $343,720.88 "," $612,080.10 "," $338,254.79 "," $509,154.00 "," $43,799.94 "," $991,953.22 ",1,3,3,2,9
IND76632,Christopher Harper,28,5139,10/11/2010,Adam Hernandez,Australian,Software Engineer II,Low,Jade," $253,368.19 "," $8,391.75 ",3," $3,024.21 "," $1,765,195.19 "," $2,087,859.95 "," $677,876.61 "," $711,770.44 "," $89,738.74 "," $884,619.92 ",1,2,4,1,10
IND55460,Mildred Hall,39,6553,22-09-1996,Victor Martinez,American,Human Resources Manager,Mid,Jade," $256,652.08 "," $21,247.05 ",1," $2,448.02 "," $857,452.21 "," $342,515.25 "," $187,830.94 "," $317,213.32 "," $21,356.26 "," $670,331.46 ",1,3,1,2,11
IND64186,Timothy Austin,25,6819,23-05-2008,Phillip Peters,European,Geologist I,Mid,Silver," $155,456.35 "," $56,270.88 ",2," $11,374.73 "," $850,612.73 "," $2,918,088.55 "," $1,266,340.31 "," $534,799.37 "," $96,425.36 "," $426,597.13 ",3,2,1,2,12
IND65738,John Torres,41,11470,25-07-1995,George Lewis,European,Help Desk Operator,Mid,Jade," $110,274.57 "," $17,670.60 ",1," $2,629.15 "," $488,286.58 "," $660,940.82 "," $468,166.41 "," $79,312.90 "," $35,583.41 "," $734,974.13 ",1,1,1,2,13
IND38016,Todd Russell,48,10983,29-08-2013,Ernest Rivera,Asian,Design Engineer,Mid,Platinum," $75,703.68 "," $30,983.20 ",1," $1,499.65 "," $462,891.04 "," $1,781,157.80 "," $1,274,449.12 "," $187,942.86 "," $72,572.38 "," $2,054,733.06 ",2,3,2,2,14
IND97456,Robert Sanchez,64,12707,3/11/2018,Jeremy Vasquez,European,Research Associate,High,Platinum," $184,290.87 "," $36,991.36 ",1," $2,351.04 "," $386,783.04 "," $489,242.88 "," $241,359.82 "," $104,306.58 "," $18,244.80 "," $287,864.64 ",0,2,2,2,15
IND94167,Larry Phillips,60,14880,1/1/2020,Carl Nguyen,European,Financial Analyst,High,Gold," $302,653.21 "," $32,413.44 ",1," $6,911.62 "," $1,027,643.33 "," $605,550.52 "," $208,995.31 "," $392,268.12 "," $35,796.95 "," $224,344.60 ",2,2,3,1,1
IND54473,Lawrence Mitchell,44,5299,20-01-1999,Victor Ramos,European,Computer Systems Analyst IV,High,Gold," $211,242.43 "," $28,260.60 ",1," $2,778.24 "," $616,290.21 "," $696,707.01 "," $443,359.00 "," $396,851.55 "," $44,530.06 "," $1,336,291.03 ",0,5,3,1,2
IND32547,Wayne Hart,17,29676,30-05-2021,Adam Hernandez,Asian,Help Desk Technician,High,Jade," $123,939.66 "," $43,769.35 ",1," $1,731.52 "," $1,876,810.69 "," $3,498,983.55 "," $941,105.92 "," $986,230.74 "," $94,340.84 "," $2,627,767.21 ",1,5,3,2,3
IND78611,Peter Porter,40,10300,2/6/2012,Roger Alexander,Asian,Chief Design Engineer,Mid,Platinum," $52,433.52 "," $15,258.24 ",1," $1,205.98 "," $184,632.03 "," $46,784.32 "," $55,657.21 "," $26,755.79 "," $1,485.82 "," $279,016.73 ",1,1,3,2,4
IND15955,Susan Dunn,20,2035,8/12/2011,Jason Duncan,Asian,Programmer Analyst IV,Mid,Jade," $175,521.36 "," $9,585.66 ",2," $3,226.24 "," $214,473.24 "," $1,065,362.14 "," $532,681.07 "," $288,300.04 "," $23,692.05 "," $1,671,865.90 ",2,4,3,2,5
IND15581,Jonathan Hunter,35,28131,26-09-2010,Douglas Tucker,Australian,Financial Advisor,Mid,Silver," $352,957.97 "," $64,102.72 ",1," $4,321.77 "," $882,153.62 "," $469,038.88 "," $161,013.35 "," $98,288.15 "," $18,318.87 "," $2,186,957.29 ",2,4,3,2,6
IND29679,Lawrence Harrison,33,19132,29-09-2013,Gregory Simmons,American,Software Engineer III,High,Gold," $274,096.63 "," $11,739.91 ",2," $4,556.65 "," $290,026.74 "," $484,808.70 "," $239,256.24 "," $249,833.89 "," $59,326.17 "," $480,522.54 ",3,4,3,1,7
IND30445,Beverly Carter,37,9034,9/10/2004,James Castillo,Australian,Junior Executive,High,Silver," $271,874.74 "," $22,229.62 ",1," $5,568.79 "," $999,814.28 "," $941,401.35 "," $460,468.05 "," $365,816.29 "," $33,233.14 "," $433,363.69 ",3,2,4,1,8
IND90272,Betty Meyer,45,28631,24-04-2009,Dennis Ruiz,Asian,Database Administrator III,High,Gold," $175,522.51 "," $63,412.96 ",1," $4,634.56 "," $938,338.98 "," $1,065,811.13 "," $317,475.66 "," $955,148.19 "," $66,724.53 "," $250,774.57 ",3,4,4,1,9
IND25035,Carlos King,65,20905,20-10-2021,Victor Ramos,Asian,Research Associate,Mid,Jade," $268,391.40 "," $42,700.95 ",3," $4,490.67 "," $1,176,709.84 "," $1,827,640.07 "," $609,213.36 "," $649,827.58 "," $23,319.15 "," $1,900,317.77 ",1,5,1,2,10
IND25593,Anna Reed,56,7445,17-02-2015,Phillip Peters,American,Systems Administrator IV,Mid,Gold," $147,925.26 "," $70,885.80 ",2," $4,771.44 "," $1,070,645.76 "," $699,992.06 "," $533,743.95 "," $208,160.14 "," $32,094.00 "," $1,732,155.84 ",1,4,2,2,11
IND79190,Annie James,63,24920,14-09-2000,James Castillo,Asian,Research Assistant I,High,Jade," $60,986.65 "," $24,094.80 ",1," $2,322.57 "," $668,879.54 "," $1,073,972.86 "," $772,506.79 "," $181,444.89 "," $33,764.54 "," $310,784.09 ",2,2,3,1,12
IND31341,Joseph Kennedy,45,5971,2/10/2000,Frank Brown,Asian,Budget/Accounting Analyst III,Low,Gold," $204,585.56 "," $53,799.56 ",3, $43.68 ," $350,035.96 "," $359,180.23 "," $216,492.19 "," $181,853.44 "," $27,853.00 "," $226,370.31 ",0,2,4,2,13
IND49233,Kenneth Perkins,48,24729,4/8/2005,Raymond Alexander,American,Computer Systems Analyst I,High,Jade," $294,392.38 "," $29,599.72 ",1, $125.19 ," $533,201.82 "," $243,942.32 "," $197,677.39 "," $180,559.37 "," $28,223.10 "," $1,004,235.85 ",3,3,1,2,14
IND82834,Brandon George,37,25799,2/12/2020,Roy Rice,European,Analog Circuit Design manager,High,Jade," $165,050.63 "," $13,828.65 ",1," $6,542.43 "," $243,394.58 "," $2,069,961.10 "," $680,725.46 "," $786,446.29 "," $79,502.08 "," $1,209,823.83 ",1,4,1,1,15
IND64549,Roger Hunter,77,21326,12/9/2013,Joshua Bennett,European,Human Resources Manager,Low,Gold," $295,482.46 "," $53,716.96 ",1," $2,226.59 "," $274,761.43 "," $116,494.45 "," $124,010.22 "," $60,689.85 ", $175.14 ," $564,437.39 ",3,4,1,2,16
IND63160,Clarence Baker,84,3296,11/3/2002,Shawn Wallace,Australian,Web Designer IV,Mid,Jade," $93,650.66 "," $8,067.48 ",1," $7,483.60 "," $1,489,763.76 "," $385,805.43 "," $246,662.49 "," $64,701.47 "," $23,952.58 "," $1,116,161.14 ",1,2,2,2,17
IND99412,Robert Lane,55,40601,9/3/1996,Donald Reynolds,European,Database Administrator III,High,Jade," $77,959.98 "," $5,382.40 ",2," $2,690.25 "," $671,360.68 "," $2,253,058.98 "," $952,635.68 "," $699,355.56 "," $60,745.48 "," $2,207,401.86 ",0,2,2,2,18
IND41977,Billy Gutierrez,75,8858,26-11-2017,Chris Armstrong,Australian,Human Resources Assistant III,Mid,Silver," $116,049.97 "," $43,763.58 ",2, $646.38 ," $278,395.58 "," $170,837.10 "," $66,057.01 "," $121,294.34 "," $5,379.89 "," $974,568.11 ",1,2,3,2,19
IND54849,Kevin Harris,79,34339,3/8/2020,Paul Holmes,Asian,Engineer I,Mid,Jade," $116,714.92 "," $13,955.70 ",1," $2,723.74 "," $516,023.37 "," $880,569.59 "," $352,227.83 "," $185,658.16 "," $65,938.32 "," $2,117,997.04 ",1,2,3,2,20
IND73662,Clarence Moreno,23,1792,31-10-2020,Paul Holmes,Asian,Computer Systems Analyst I,Low,Silver," $357,836.92 "," $44,869.68 ",1," $10,100.38 "," $1,483,140.86 "," $203,097.34 "," $88,056.19 "," $55,589.02 "," $40,711.41 "," $857,606.35 ",0,2,3,2,21
IND58104,Douglas West,76,30088,5/11/2003,Dennis Ruiz,European,Speech Pathologist,Low,Platinum," $355,665.19 "," $33,963.75 ",1," $5,924.10 "," $985,822.43 "," $1,218,185.05 "," $435,066.09 "," $719,102.09 "," $69,306.83 "," $1,015,033.53 ",1,3,3,2,22
IND42259,Jeremy Sullivan,32,9576,12/1/2009,Samuel Fowler,European,Database Administrator III,High,Gold," $311,721.03 "," $14,891.40 ",1," $5,528.02 "," $1,453,594.90 "," $859,353.81 "," $479,255.01 "," $260,285.05 "," $71,447.69 "," $1,468,403.35 ",0,4,3,1,1
IND96983,Roger Williams,22,5388,25-01-2013,Shawn Wallace,Asian,Project Manager,Low,Jade," $57,955.11 "," $14,284.58 ",1," $2,026.86 "," $569,742.42 "," $1,100,932.88 "," $260,961.87 "," $682,089.08 "," $33,544.56 "," $230,177.46 ",3,1,3,1,2
IND15092,Eric Mendoza,77,6407,16-12-2001,Dennis Ruiz,American,Editor,Mid,Silver," $210,595.73 "," $28,588.56 ",1," $8,276.84 "," $784,128.83 "," $2,080,505.71 "," $703,269.54 "," $396,175.17 "," $30,445.03 "," $299,258.01 ",1,4,3,2,3
IND52181,Nicholas Mitchell,73,13585,29-11-2016,George Lewis,Asian,Food Chemist,High,Jade," $439,388.92 "," $46,346.70 ",1, $855.65 ," $1,428,253.22 "," $1,051,950.53 "," $400,198.57 "," $624,309.77 "," $21,641.11 "," $1,061,775.40 ",1,5,4,2,4
IND14614,Robert Washington,65,34530,18-08-2018,Shawn Cook,European,Staff Accountant II,Mid,Jade," $130,987.36 "," $41,223.70 ",1," $4,484.26 "," $529,607.93 "," $589,706.09 "," $631,234.69 "," $101,662.01 "," $49,008.52 "," $544,902.07 ",2,5,4,1,8
IND75661,Karen Bradley,78,15030,16-09-2008,Victor Martinez,Asian,Database Administrator II,Low,Jade," $169,936.36 "," $7,795.80 ",1," $3,232.52 "," $994,804.79 "," $638,808.87 "," $453,108.61 "," $301,280.09 "," $41,118.41 "," $434,504.79 ",2,2,1,1,9
IND63878,Lillian Garrett,81,38395,31-03-2003,Mark Montgomery,Asian,Media Manager III,High,Silver," $440,439.33 "," $36,666.96 ",1," $3,399.18 "," $1,250,526.42 "," $1,169,638.99 "," $406,295.65 "," $775,409.09 "," $53,226.45 "," $211,540.60 ",2,4,2,1,10
IND60682,Ralph Cole,46,5940,7/8/2000,Bobby Burton,European,Health Coach III,High,Silver," $407,606.87 "," $31,157.80 ",1," $4,901.79 "," $994,316.57 "," $302,004.93 "," $274,549.94 "," $166,560.29 "," $49,432.85 "," $914,353.65 ",1,4,3,2,11
IND71119,Bobby Gardner,71,20204,12/6/2002,Nicholas Simmons,American,Staff Scientist,Mid,Silver," $116,733.05 "," $45,004.70 ",2," $7,012.68 "," $1,369,673.32 "," $418,166.68 "," $226,802.27 "," $127,576.28 "," $34,458.24 "," $401,783.75 ",1,2,4,1,12
IND31796,Heather Welch,26,7151,18-06-2013,Joshua Bennett,European,Account Executive,High,Jade," $67,276.78 "," $38,611.96 ",1," $1,563.05 "," $529,250.59 "," $135,237.78 "," $88,680.51 "," $87,793.71 "," $29,212.00 "," $614,445.39 ",2,2,1,1,13
IND15290,Chris Nelson,79,8593,13-11-2017,Bobby Burton,Asian,Database Administrator II,Low,Silver," $227,427.30 "," $24,462.81 ",2, $264.77 ," $915,680.57 "," $96,740.84 "," $55,088.54 "," $41,222.35 "," $41,414.78 "," $418,918.39 ",0,3,1,2,14
IND69222,Ernest Reynolds,56,6287,25-07-2013,Frank Brown,Asian,Accounting Assistant I,High,Silver," $51,486.64 "," $3,271.80 ",1, $649.25 ," $772,340.31 "," $412,699.06 "," $114,638.63 "," $210,771.31 "," $17,877.91 "," $232,139.96 ",1,1,1,1,15
IND41761,Jacqueline Watkins,45,36961,18-07-2018,James Castillo,Asian,Civil Engineer,High,Jade," $145,733.44 "," $42,675.00 ",2," $6,157.46 "," $1,213,139.81 "," $801,883.53 "," $328,390.40 "," $326,481.15 "," $12,662.21 "," $1,490,464.24 ",1,3,2,1,1
IND65488,Bonnie Simpson,41,1066,7/5/2020,Jonathan Hawkins,American,Accountant II,Low,Silver," $91,981.56 "," $8,266.70 ",2, $54.42 , $-   ," $202,898.00 "," $130,434.43 "," $153,043.07 "," $11,058.87 "," $302,676.56 ",1,1,2,2,2
IND99221,Alan Kennedy,39,35244,31-10-2021,Ernest Rivera,European,Research Assistant II,High,Jade," $221,101.24 "," $42,077.04 ",2," $9,935.62 "," $1,179,223.36 "," $137,423.97 "," $25,767.00 "," $75,153.74 "," $1,963.84 "," $1,599,843.07 ",3,2,3,1,3
IND71359,Wayne Woods,51,42096,6/5/2003,Jonathan Hawkins,Australian,Staff Accountant III,High,Silver," $56,751.75 "," $44,945.22 ",1," $5,764.83 "," $916,908.53 "," $118,377.03 "," $76,596.90 "," $39,853.60 "," $63,313.14 "," $1,774,345.25 ",0,2,3,1,4
IND82515,Emily Sullivan,43,26789,11/9/2019,Patrick Graham,European,Administrative Officer,Low,Silver," $217,040.02 "," $46,771.27 ",1, $558.29 ," $232,807.12 "," $281,401.58 "," $151,956.85 "," $451,930.93 "," $28,197.72 "," $996,154.25 ",0,4,3,1,5
IND85958,Kelly Grant,42,10882,9/4/2000,Keith Griffin,European,Developer II,High,Jade," $346,305.70 "," $22,081.79 ",1, $732.08 ," $1,568,709.34 "," $1,118,447.01 "," $634,170.99 "," $586,319.90 ", $492.08 ," $1,784,867.57 ",3,4,3,2,6
IND68750,Virginia Scott,61,35370,3/2/2020,Joshua Little,European,Programmer IV,Mid,Gold," $81,243.91 "," $13,675.96 ",1," $3,895.87 "," $766,963.09 "," $444,257.95 "," $390,080.15 "," $148,663.88 "," $34,909.79 "," $656,503.02 ",0,2,3,1,7
IND91822,Joshua Allen,58,7210,11/8/2018,Ernest Rivera,European,Technical Writer,High,Platinum," $184,460.64 "," $5,971.84 ",2," $3,397.78 "," $1,177,332.92 "," $77,019.89 "," $31,271.23 "," $31,433.38 "," $47,875.74 "," $1,890,384.33 ",2,2,3,2,8
IND80931,Juan Griffin,25,28963,28-11-2015,Paul Larson,Asian,Actuary,Mid,Gold," $91,923.17 "," $1,662.84 ",1," $3,999.36 "," $328,211.76 "," $563,246.33 "," $190,285.92 "," $207,411.66 "," $8,284.09 "," $208,974.22 ",2,1,3,2,9
IND20616,Gerald Harrison,38,19066,28-09-2009,Stephen Payne,American,Accountant II,Mid,Jade," $342,649.03 "," $54,620.02 ",1," $1,371.63 "," $2,012,623.19 "," $2,603,230.63 "," $886,206.17 "," $547,232.31 "," $56,366.58 "," $1,928,415.90 ",0,4,4,2,10
IND59654,Mark Rose,60,20907,12/3/2020,Jerry Green,Australian,Database Administrator I,High,Gold," $153,118.31 "," $7,345.65 ",1, $386.70 ," $476,536.81 "," $31,217.84 "," $20,811.89 "," $21,988.22 "," $10,093.40 "," $375,326.96 ",2,1,4,1,11
IND56699,Paul Bell,45,31169,12/4/2018,Donald Reynolds,European,Statistician IV,High,Jade," $124,830.45 "," $17,836.56 ",1, $843.70 ," $66,111.39 "," $357,447.81 "," $213,315.63 "," $319,627.53 "," $25,951.12 "," $853,225.95 ",0,2,3,2,12
IND45574,Janice Foster,55,26217,2/3/2005,Ernest Rivera,European,Technical Writer,Low,Jade," $80,104.87 "," $31,921.26 ",1, $7.50 ," $215,709.90 "," $38,471.76 "," $64,119.59 "," $8,825.87 "," $14,874.69 "," $465,264.25 ",0,1,1,2,13
IND46000,Ralph Ford,62,4234,5/1/2002,Roger Alexander,Asian,Recruiter,Mid,Gold," $95,522.36 "," $25,063.35 ",1," $1,245.56 "," $270,996.64 "," $171,005.23 "," $158,050.29 "," $79,828.35 "," $11,632.42 "," $660,230.49 ",3,1,2,2,14
IND72516,Beverly Stewart,80,15353,27-05-2007,Shawn Wallace,American,Media Manager I,High,Jade," $35,717.95 "," $25,180.61 ",1," $4,212.42 ", $-   ," $561,513.29 "," $197,455.22 "," $427,984.19 "," $29,525.71 "," $914,946.67 ",2,2,3,2,15
IND35302,Jessica Black,78,35348,31-05-2015,Joe Hanson,European,Product Engineer,High,Jade," $209,541.00 "," $20,205.12 ",1, $988.85 ," $69,727.06 "," $349,744.28 "," $394,711.40 "," $72,397.07 "," $3,322.37 "," $503,201.66 ",0,2,4,2,16
IND80068,Ronald Hill,43,18605,23-08-2019,Donald Reynolds,European,Geologist III,Mid,Jade," $229,059.97 "," $35,876.79 ",1," $10,358.07 "," $664,298.72 "," $2,093,007.37 "," $582,862.81 "," $801,171.43 "," $47,743.30 "," $1,631,733.39 ",3,4,1,2,17
IND53480,Jack Palmer,61,23141,12/6/2002,Jesse Evans,African,Project Manager,High,Jade," $116,813.48 "," $35,734.40 ",1," $8,294.26 "," $1,512,494.37 "," $455,464.41 "," $233,971.44 "," $66,291.91 "," $10,038.52 "," $1,088,475.48 ",1,2,1,2,18
IND88872,Annie Morrison,72,24630,6/1/2018,Jeremy Vasquez,Asian,Programmer Analyst I,High,Gold," $255,097.36 "," $45,422.37 ",2," $1,845.77 "," $841,410.80 "," $98,999.73 "," $27,789.40 "," $68,500.87 "," $33,799.21 "," $1,198,593.93 ",2,2,1,2,19
IND66621,Paul Wallace,81,37219,2/5/2009,Anthony Berry,European,Professor,Low,Silver," $130,296.27 "," $7,269.84 ",3, $746.46 ," $805,317.55 "," $581,539.75 "," $143,148.25 "," $292,022.42 "," $37,479.78 "," $856,988.50 ",0,1,2,2,20
IND29174,Jerry Jackson,49,21473,2/10/2020,Stephen Payne,American,Account Coordinator,High,Gold," $65,006.54 "," $43,491.80 ",1," $3,575.55 "," $346,892.24 "," $262,181.50 "," $127,118.30 "," $172,880.89 "," $34,090.78 "," $96,305.35 ",2,2,2,2,21
IND98830,Kevin Walker,83,43305,5/9/2020,Jonathan Hawkins,European,Account Executive,High,Gold," $152,311.98 "," $14,530.06 ",1," $2,509.62 "," $342,021.00 "," $244,910.01 "," $109,895.52 "," $253,073.68 "," $26,021.55 "," $753,600.85 ",1,1,3,2,22
